,Volatilidade_data,Volatilidade_IMAB,Volatilidade_IHFA,Volatilidade_IMAB5,Volatilidade_CDI,Volatilidade_port1,Volatilidade_port4,Volatilidade_port8,Volatilidade_IBOV
1141,2016-10-19,0.0677,0.0328,0.0255,0.0,0.02,0.0428,0.0488,0.1854
1142,2016-10-20,0.0677,0.0328,0.0256,0.0,0.02,0.0428,0.0487,0.1855
1143,2016-10-21,0.0678,0.0328,0.0256,0.0,0.02,0.0428,0.0487,0.1834
1144,2016-10-24,0.0673,0.0327,0.0252,0.0,0.02,0.0428,0.0487,0.1835
1145,2016-10-25,0.0674,0.0328,0.0252,0.0,0.02,0.0428,0.0487,0.1835
1146,2016-10-26,0.0676,0.0328,0.0252,0.0,0.02,0.0427,0.0486,0.1836
1147,2016-10-27,0.0675,0.0328,0.0251,0.0,0.0198,0.0423,0.0484,0.1836
1148,2016-10-28,0.0675,0.0328,0.0251,0.0,0.0197,0.0422,0.0484,0.1835
1149,2016-10-31,0.0675,0.0327,0.0251,0.0,0.0197,0.0422,0.0483,0.1839
1150,2016-11-01,0.0675,0.0331,0.0251,0.0,0.0198,0.0424,0.0483,0.1913
1151,2016-11-03,0.067,0.0328,0.025,0.0,0.0199,0.0426,0.0485,0.1982
1152,2016-11-04,0.0667,0.0326,0.025,0.0,0.0199,0.0426,0.0485,0.1973
1153,2016-11-07,0.0666,0.0327,0.025,0.0,0.0201,0.043,0.0486,0.2096
1154,2016-11-08,0.0666,0.0327,0.025,0.0,0.0199,0.0428,0.0484,0.2082
1155,2016-11-09,0.067,0.033,0.0251,0.0,0.0201,0.0429,0.0485,0.2086
1156,2016-11-10,0.0695,0.0353,0.0256,0.0,0.0207,0.0438,0.0488,0.2187
1157,2016-11-11,0.0693,0.0354,0.0256,0.0,0.0209,0.0441,0.0488,0.2288
1158,2016-11-14,0.0707,0.0364,0.0261,0.0,0.021,0.0443,0.0491,0.2293
1159,2016-11-16,0.0714,0.037,0.0262,0.0,0.0211,0.0444,0.0493,0.2319
1160,2016-11-17,0.0713,0.037,0.0262,0.0,0.0211,0.0445,0.0492,0.2327
1161,2016-11-18,0.0713,0.037,0.0262,0.0,0.021,0.0441,0.049,0.2282
1162,2016-11-21,0.0718,0.0375,0.0264,0.0,0.0212,0.0443,0.049,0.2308
1163,2016-11-22,0.0716,0.0374,0.0263,0.0,0.0212,0.0443,0.049,0.2308
1164,2016-11-23,0.0716,0.0375,0.0263,0.0,0.0212,0.0443,0.049,0.2306
1165,2016-11-25,0.0715,0.0375,0.0262,0.0,0.0212,0.0442,0.0489,0.2306
1166,2016-11-28,0.071,0.0375,0.026,0.0,0.0212,0.0443,0.0489,0.2339
1167,2016-11-29,0.0708,0.0374,0.0254,0.0,0.0212,0.0443,0.0489,0.2416
1168,2016-11-30,0.0704,0.0376,0.0253,0.0,0.0212,0.0443,0.0488,0.2389
1169,2016-12-01,0.0725,0.0384,0.0259,0.0,0.0218,0.0452,0.049,0.2516
1170,2016-12-02,0.0724,0.0385,0.0259,0.0,0.0218,0.0451,0.0487,0.2526
1171,2016-12-05,0.0727,0.0389,0.0262,0.0001,0.0218,0.0452,0.0488,0.2532
1172,2016-12-06,0.0728,0.0383,0.0262,0.0001,0.0219,0.0452,0.0487,0.2563
1173,2016-12-07,0.0729,0.0383,0.0262,0.0001,0.0218,0.0451,0.0487,0.2548
1174,2016-12-08,0.0732,0.0386,0.0262,0.0001,0.0218,0.0451,0.0487,0.256
1175,2016-12-09,0.0732,0.0386,0.0263,0.0001,0.0218,0.0451,0.0488,0.255
1176,2016-12-12,0.0732,0.0385,0.0263,0.0001,0.0217,0.0449,0.0487,0.2586
1177,2016-12-13,0.0731,0.0385,0.0261,0.0001,0.0215,0.0446,0.0484,0.2545
1178,2016-12-14,0.0731,0.0384,0.0262,0.0001,0.0215,0.0446,0.0484,0.2564
1179,2016-12-15,0.0731,0.0384,0.0262,0.0001,0.0215,0.0446,0.0484,0.2564
1180,2016-12-16,0.073,0.0385,0.0262,0.0001,0.0215,0.0446,0.0484,0.2455
1181,2016-12-19,0.073,0.0385,0.0262,0.0001,0.0215,0.0446,0.048,0.2485
1182,2016-12-20,0.073,0.0384,0.0261,0.0001,0.0215,0.0446,0.0478,0.2417
1183,2016-12-21,0.073,0.0383,0.026,0.0001,0.0215,0.0447,0.0479,0.2416
1184,2016-12-22,0.073,0.0383,0.026,0.0001,0.0215,0.0446,0.0478,0.2402
1185,2016-12-23,0.073,0.0383,0.026,0.0001,0.0215,0.0445,0.0478,0.2396
1186,2016-12-27,0.073,0.0383,0.026,0.0001,0.0215,0.0445,0.0478,0.2408
1187,2016-12-28,0.073,0.038,0.026,0.0001,0.0215,0.0444,0.0475,0.243
1188,2016-12-29,0.0732,0.038,0.026,0.0001,0.0214,0.0444,0.0475,0.2424
1189,2017-01-03,0.0735,0.0379,0.026,0.0001,0.0217,0.0447,0.0476,0.2468
1190,2017-01-04,0.0734,0.038,0.0258,0.0001,0.0217,0.0444,0.0456,0.2467
1191,2017-01-05,0.0734,0.038,0.0257,0.0001,0.0217,0.0444,0.0455,0.246
1192,2017-01-06,0.0734,0.038,0.0258,0.0001,0.0216,0.0442,0.0453,0.2462
1193,2017-01-09,0.0734,0.0379,0.0258,0.0001,0.0216,0.0442,0.0453,0.2443
1194,2017-01-10,0.0734,0.0379,0.0258,0.0001,0.0216,0.0442,0.0453,0.242
1195,2017-01-11,0.0734,0.038,0.0258,0.0001,0.0216,0.0441,0.0452,0.2422
1196,2017-01-12,0.0751,0.0384,0.0266,0.0001,0.0219,0.0446,0.0453,0.2438
1197,2017-01-13,0.0751,0.0384,0.0266,0.0001,0.0219,0.0446,0.0453,0.244
1198,2017-01-17,0.0751,0.0385,0.0265,0.0001,0.022,0.0446,0.0452,0.2432
1199,2017-01-18,0.0752,0.0385,0.0265,0.0001,0.0219,0.0444,0.0446,0.2431
1200,2017-01-19,0.0751,0.0385,0.0265,0.0001,0.0219,0.0443,0.0446,0.2428
1201,2017-01-20,0.075,0.0382,0.0252,0.0001,0.0219,0.0443,0.0446,0.2428
1202,2017-01-23,0.075,0.0382,0.0252,0.0001,0.0218,0.044,0.0437,0.2443
1203,2017-01-24,0.075,0.0382,0.0252,0.0002,0.0218,0.0439,0.0435,0.2443
1204,2017-01-26,0.0749,0.0381,0.0249,0.0002,0.0218,0.0438,0.0434,0.2438
1205,2017-01-27,0.0748,0.0381,0.0249,0.0002,0.0218,0.0438,0.0434,0.2423
1206,2017-01-30,0.075,0.0382,0.0249,0.0002,0.0219,0.0439,0.0429,0.2459
1207,2017-01-31,0.0747,0.0382,0.0248,0.0002,0.0219,0.0439,0.0428,0.2459
1208,2017-02-01,0.0743,0.038,0.0247,0.0002,0.0218,0.0436,0.0423,0.2458
1209,2017-02-02,0.0743,0.0379,0.0247,0.0002,0.0218,0.0436,0.0423,0.2458
1210,2017-02-03,0.074,0.0375,0.0243,0.0002,0.0218,0.0435,0.0419,0.246
1211,2017-02-06,0.0737,0.0375,0.024,0.0002,0.0217,0.0435,0.0418,0.2477
1212,2017-02-07,0.0737,0.0375,0.024,0.0002,0.0217,0.0435,0.0417,0.2478
1213,2017-02-08,0.0739,0.0375,0.0241,0.0002,0.0217,0.0435,0.0417,0.2482
1214,2017-02-09,0.0737,0.0375,0.024,0.0002,0.0217,0.0435,0.0414,0.2482
1215,2017-02-10,0.0736,0.0375,0.0239,0.0002,0.0217,0.0435,0.0414,0.2499
1216,2017-02-13,0.0736,0.0371,0.0239,0.0002,0.0216,0.0429,0.0404,0.246
1217,2017-02-14,0.0736,0.0371,0.0238,0.0002,0.0216,0.0429,0.0403,0.2407
1218,2017-02-15,0.0735,0.037,0.0237,0.0002,0.0212,0.0421,0.0398,0.243
1219,2017-02-16,0.0736,0.0372,0.0238,0.0002,0.0212,0.0421,0.0397,0.2314
1220,2017-02-17,0.0735,0.0369,0.0238,0.0002,0.0212,0.0421,0.0397,0.2314
1221,2017-02-21,0.0735,0.0369,0.0238,0.0002,0.0213,0.0422,0.0395,0.2322
1222,2017-02-22,0.0736,0.0369,0.0238,0.0002,0.0213,0.0422,0.0394,0.2226
1223,2017-02-23,0.0738,0.0369,0.0239,0.0002,0.0212,0.0419,0.0391,0.2145
1224,2017-02-24,0.0738,0.037,0.0239,0.0002,0.0212,0.0419,0.039,0.2159
1225,2017-03-01,0.0737,0.0372,0.0237,0.0003,0.0209,0.0415,0.0389,0.2135
1226,2017-03-02,0.0738,0.0372,0.0237,0.0003,0.0209,0.0416,0.0389,0.2137
1227,2017-03-03,0.0728,0.037,0.0238,0.0003,0.021,0.0417,0.0389,0.2151
1228,2017-03-06,0.0723,0.0369,0.0238,0.0003,0.021,0.0417,0.0389,0.2131
1229,2017-03-07,0.0717,0.0369,0.0236,0.0003,0.021,0.0415,0.0387,0.2124
1230,2017-03-08,0.0713,0.037,0.0236,0.0003,0.021,0.0415,0.0385,0.2149
1231,2017-03-09,0.0712,0.037,0.0236,0.0003,0.021,0.0415,0.0384,0.2144
1232,2017-03-10,0.0712,0.0372,0.0235,0.0003,0.021,0.0415,0.0385,0.2107
1233,2017-03-13,0.0709,0.0372,0.0233,0.0003,0.021,0.0415,0.0385,0.2032
1234,2017-03-14,0.0708,0.0374,0.0233,0.0003,0.021,0.0416,0.0386,0.203
1235,2017-03-15,0.0692,0.0373,0.0232,0.0003,0.021,0.0414,0.0383,0.1917
1236,2017-03-16,0.0692,0.0373,0.0232,0.0003,0.021,0.0414,0.0382,0.1909
1237,2017-03-17,0.0656,0.0373,0.0228,0.0003,0.0209,0.0412,0.0381,0.1965
1238,2017-03-20,0.0655,0.0373,0.0228,0.0003,0.0208,0.0407,0.0377,0.1935
1239,2017-03-21,0.0654,0.0373,0.0228,0.0003,0.0209,0.0409,0.0378,0.2023
1240,2017-03-22,0.0648,0.0373,0.0227,0.0003,0.0209,0.0409,0.0378,0.2014
1241,2017-03-23,0.0635,0.0373,0.0222,0.0003,0.0209,0.0409,0.0376,0.2013
1242,2017-03-24,0.0632,0.0372,0.022,0.0003,0.0209,0.0408,0.0376,0.1963
1243,2017-03-27,0.0625,0.0372,0.0219,0.0003,0.0208,0.0408,0.0373,0.1966
1244,2017-03-28,0.0626,0.0372,0.022,0.0004,0.0208,0.0407,0.0373,0.193
1245,2017-03-29,0.0622,0.037,0.0218,0.0004,0.0207,0.0403,0.037,0.1944
1246,2017-03-30,0.0618,0.0365,0.0216,0.0004,0.0207,0.0403,0.037,0.1947
1247,2017-03-31,0.0616,0.0365,0.0215,0.0004,0.0202,0.0391,0.0363,0.1892
1248,2017-04-03,0.061,0.0364,0.0212,0.0004,0.0202,0.0391,0.0363,0.1889
1249,2017-04-04,0.061,0.0364,0.0212,0.0004,0.0202,0.0391,0.0363,0.1893
1250,2017-04-05,0.061,0.0363,0.0212,0.0004,0.0202,0.0391,0.0361,0.1915
1251,2017-04-06,0.0613,0.0365,0.0212,0.0004,0.0201,0.039,0.036,0.1916
1252,2017-04-07,0.0607,0.0364,0.0212,0.0004,0.02,0.0389,0.0359,0.1904
1253,2017-04-10,0.0607,0.0364,0.0211,0.0004,0.0199,0.0386,0.0356,0.1874
1254,2017-04-11,0.0606,0.0364,0.0211,0.0004,0.0199,0.0385,0.0353,0.1873
1255,2017-04-12,0.0599,0.0361,0.0211,0.0004,0.0199,0.0386,0.0354,0.1813
1256,2017-04-13,0.06,0.0362,0.0211,0.0004,0.0198,0.0384,0.0354,0.1843
1257,2017-04-17,0.0599,0.0362,0.021,0.0004,0.0198,0.0384,0.0354,0.1894
1258,2017-04-18,0.0599,0.0362,0.021,0.0004,0.0195,0.0379,0.0351,0.189
1259,2017-04-19,0.0595,0.0362,0.021,0.0004,0.0195,0.0379,0.035,0.1905
1260,2017-04-20,0.0594,0.0362,0.0209,0.0004,0.0194,0.0378,0.035,0.1903
1261,2017-04-24,0.0594,0.0362,0.0209,0.0004,0.0195,0.0379,0.0347,0.191
1262,2017-04-25,0.0596,0.0362,0.021,0.0005,0.0192,0.0373,0.0344,0.1867
1263,2017-04-26,0.0596,0.0362,0.0209,0.0005,0.0193,0.0373,0.0344,0.1866
1264,2017-04-27,0.0592,0.0361,0.0209,0.0005,0.0191,0.037,0.0342,0.1855
1265,2017-04-28,0.0592,0.0361,0.0208,0.0005,0.019,0.0366,0.0337,0.1867
1266,2017-05-02,0.0584,0.036,0.0205,0.0005,0.019,0.0367,0.0338,0.1904
1267,2017-05-03,0.0584,0.036,0.0205,0.0005,0.019,0.0366,0.0337,0.1907
1268,2017-05-04,0.0584,0.0359,0.0205,0.0005,0.019,0.0368,0.0336,0.1908
1269,2017-05-05,0.0584,0.036,0.0205,0.0005,0.019,0.0368,0.0337,0.1925
1270,2017-05-08,0.0583,0.0359,0.0205,0.0005,0.019,0.0368,0.0337,0.1923
1271,2017-05-09,0.0583,0.036,0.0205,0.0005,0.019,0.0368,0.0337,0.1935
1272,2017-05-10,0.0583,0.036,0.0205,0.0005,0.0191,0.0368,0.0337,0.1886
1273,2017-05-11,0.058,0.0357,0.0205,0.0005,0.019,0.0367,0.0336,0.1884
1274,2017-05-12,0.0579,0.0357,0.0204,0.0005,0.0189,0.0365,0.0335,0.1893
1275,2017-05-15,0.0579,0.0357,0.0204,0.0005,0.0189,0.0365,0.0335,0.1891
1276,2017-05-16,0.0583,0.0357,0.0204,0.0005,0.0189,0.0365,0.0335,0.1889
1277,2017-05-17,0.0583,0.0359,0.0204,0.0005,0.019,0.0367,0.0338,0.1896
1278,2017-05-18,0.098,0.0539,0.0347,0.0006,0.0267,0.0486,0.0431,0.2624
1279,2017-05-19,0.0998,0.0543,0.0356,0.0006,0.027,0.049,0.0437,0.2638
1280,2017-05-22,0.0999,0.0545,0.0357,0.0006,0.0272,0.0493,0.0438,0.2654
1281,2017-05-23,0.1008,0.0546,0.0361,0.0006,0.0273,0.0495,0.044,0.2649
1282,2017-05-24,0.1002,0.0545,0.0361,0.0006,0.0273,0.0496,0.0442,0.2644
1283,2017-05-25,0.1002,0.0545,0.0361,0.0006,0.0271,0.0491,0.0437,0.2643
1284,2017-05-26,0.1002,0.0545,0.0361,0.0006,0.0271,0.0492,0.0438,0.263
1285,2017-05-30,0.1002,0.0545,0.0362,0.0006,0.0271,0.0491,0.0437,0.263
1286,2017-05-31,0.1002,0.0545,0.0362,0.0006,0.0271,0.049,0.0437,0.2656
1287,2017-06-01,0.1004,0.0545,0.0364,0.0006,0.0271,0.0491,0.0437,0.2627
1288,2017-06-02,0.1005,0.0545,0.0363,0.0006,0.0271,0.049,0.0436,0.2627
1289,2017-06-05,0.1004,0.0545,0.0363,0.0006,0.0271,0.0489,0.0436,0.261
