Volatilidade_data,Volatilidade_port1,Volatilidade_port4,Volatilidade_port8
2014-09-29,0.0146,0.0292,0.0326
2014-09-30,0.0146,0.0292,0.0326
2014-10-01,0.0147,0.0294,0.0328
2014-10-02,0.0147,0.0294,0.0328
2014-10-03,0.0145,0.029,0.0322
2014-10-06,0.0146,0.0295,0.0323
2014-10-07,0.0146,0.0295,0.0323
2014-10-08,0.0146,0.0295,0.0324
2014-10-09,0.0146,0.0295,0.0327
2014-10-10,0.0148,0.0299,0.0328
2014-10-13,0.015,0.0303,0.0328
2014-10-14,0.015,0.0303,0.0328
2014-10-15,0.0151,0.0306,0.033
2014-10-16,0.0152,0.0309,0.0331
2014-10-17,0.0153,0.0311,0.0334
2014-10-20,0.0154,0.0313,0.0333
2014-10-21,0.0155,0.0315,0.0333
2014-10-22,0.0155,0.0315,0.0332
2014-10-23,0.0156,0.0316,0.0331
2014-10-24,0.0156,0.0318,0.0333
2014-10-27,0.0156,0.032,0.0333
2014-10-28,0.0158,0.0324,0.0336
2014-10-29,0.0158,0.0325,0.0336
2014-10-30,0.0158,0.0325,0.0336
2014-10-31,0.0162,0.033,0.0336
2014-11-03,0.0162,0.033,0.0336
2014-11-04,0.0162,0.033,0.0337
2014-11-05,0.0162,0.033,0.0337
2014-11-06,0.0162,0.0331,0.0337
2014-11-07,0.0162,0.0331,0.0337
2014-11-10,0.0162,0.0331,0.0337
2014-11-11,0.0162,0.0331,0.0338
2014-11-12,0.0162,0.0331,0.0338
2014-11-13,0.0162,0.0332,0.0339
2014-11-14,0.0162,0.0332,0.0339
2014-11-17,0.0162,0.0332,0.0339
2014-11-18,0.0162,0.0333,0.0339
2014-11-19,0.0163,0.0334,0.0339
2014-11-21,0.0166,0.0342,0.0343
2014-11-25,0.0166,0.0342,0.0344
2014-11-26,0.0165,0.034,0.0342
2014-11-28,0.0165,0.034,0.0342
2014-12-01,0.0168,0.0346,0.0343
2014-12-02,0.0168,0.0346,0.0343
2014-12-03,0.0167,0.0346,0.0343
2014-12-04,0.0166,0.0344,0.0342
2014-12-05,0.0166,0.0344,0.0342
2014-12-08,0.0166,0.0345,0.0344
2014-12-09,0.0166,0.0345,0.0344
2014-12-10,0.0166,0.0346,0.0346
2014-12-11,0.0166,0.0345,0.0345
2014-12-12,0.0168,0.0349,0.0349
2014-12-15,0.0169,0.0351,0.035
2014-12-16,0.0168,0.0351,0.0357
2014-12-17,0.0168,0.0353,0.0361
2014-12-18,0.0168,0.0352,0.0367
2014-12-19,0.0168,0.0354,0.0367
2014-12-22,0.0168,0.0354,0.0367
2014-12-23,0.0169,0.0355,0.0366
2014-12-26,0.0169,0.0355,0.0367
2014-12-29,0.0169,0.0355,0.0366
2014-12-30,0.0169,0.0354,0.0365
2015-01-02,0.0169,0.0355,0.0365
2015-01-05,0.0169,0.0355,0.0365
2015-01-06,0.0169,0.0355,0.0365
2015-01-07,0.017,0.0357,0.0366
2015-01-08,0.017,0.0357,0.0367
2015-01-09,0.017,0.0357,0.0367
2015-01-12,0.0171,0.0358,0.0367
2015-01-13,0.0171,0.0358,0.0367
2015-01-14,0.0171,0.0358,0.0367
2015-01-15,0.0171,0.0359,0.0366
2015-01-16,0.0172,0.0361,0.0369
2015-01-20,0.0171,0.036,0.0369
2015-01-21,0.0172,0.0362,0.0369
2015-01-22,0.0172,0.0362,0.0371
2015-01-23,0.0172,0.0362,0.037
2015-01-26,0.0172,0.0362,0.037
2015-01-27,0.0172,0.0361,0.0371
2015-01-28,0.0172,0.0362,0.0373
2015-01-29,0.0172,0.0362,0.0372
2015-01-30,0.0172,0.0363,0.0374
2015-02-02,0.0172,0.0363,0.0374
2015-02-03,0.0173,0.0365,0.0374
2015-02-04,0.0173,0.0364,0.0375
2015-02-05,0.0173,0.0363,0.0373
2015-02-06,0.0172,0.0363,0.0373
2015-02-09,0.0171,0.0361,0.0371
2015-02-10,0.0171,0.036,0.0366
2015-02-11,0.0171,0.036,0.0364
2015-02-12,0.0172,0.0362,0.0367
2015-02-13,0.0172,0.0362,0.0362
2015-02-18,0.0172,0.0362,0.0361
2015-02-19,0.0171,0.0362,0.0362
2015-02-20,0.0169,0.0356,0.0349
2015-02-23,0.0169,0.0355,0.0349
2015-02-24,0.0169,0.0356,0.035
2015-02-25,0.0168,0.0355,0.035
2015-02-26,0.0168,0.0355,0.035
2015-02-27,0.0168,0.0355,0.035
2015-03-02,0.0168,0.0355,0.0349
2015-03-03,0.0168,0.0354,0.035
2015-03-04,0.0168,0.0355,0.0351
2015-03-05,0.0168,0.0355,0.035
2015-03-06,0.0168,0.0355,0.0351
2015-03-09,0.0168,0.0357,0.0352
2015-03-10,0.0169,0.0357,0.0354
2015-03-11,0.0169,0.0358,0.0351
2015-03-12,0.0169,0.0357,0.0349
2015-03-13,0.0169,0.0357,0.0349
2015-03-16,0.0169,0.0357,0.0348
2015-03-17,0.0169,0.0358,0.0346
2015-03-18,0.017,0.036,0.0347
2015-03-19,0.017,0.0361,0.0347
2015-03-20,0.017,0.0362,0.0348
2015-03-23,0.017,0.0361,0.0348
2015-03-24,0.0169,0.036,0.0347
2015-03-25,0.0169,0.036,0.0348
2015-03-26,0.017,0.0362,0.0348
2015-03-27,0.017,0.0361,0.0346
2015-03-30,0.017,0.0362,0.0348
2015-03-31,0.017,0.0362,0.0347
2015-04-01,0.0171,0.0363,0.0348
2015-04-02,0.0171,0.0363,0.0347
2015-04-06,0.0171,0.0364,0.0348
2015-04-07,0.0171,0.0364,0.0348
2015-04-08,0.0171,0.0364,0.0349
2015-04-09,0.0171,0.0363,0.0348
2015-04-10,0.0171,0.0364,0.0349
2015-04-13,0.0171,0.0362,0.0349
2015-04-14,0.0171,0.0362,0.0349
2015-04-15,0.0171,0.0363,0.035
2015-04-16,0.0171,0.0363,0.035
2015-04-17,0.017,0.0362,0.0351
2015-04-20,0.0171,0.0362,0.0351
2015-04-22,0.0171,0.0363,0.0351
2015-04-23,0.0171,0.0363,0.0351
2015-04-24,0.017,0.0363,0.0351
2015-04-27,0.017,0.0363,0.0351
2015-04-28,0.017,0.0363,0.0347
2015-04-29,0.017,0.0363,0.0347
2015-04-30,0.017,0.0363,0.0347
2015-05-04,0.0171,0.0363,0.0347
2015-05-05,0.0171,0.0363,0.0347
2015-05-06,0.0171,0.0363,0.0347
2015-05-07,0.0171,0.0363,0.0347
2015-05-08,0.0171,0.0363,0.0349
2015-05-11,0.0171,0.0363,0.0349
2015-05-12,0.0171,0.0363,0.0349
2015-05-13,0.0171,0.0363,0.0349
2015-05-14,0.0172,0.0364,0.0351
2015-05-15,0.0172,0.0365,0.0351
2015-05-18,0.0172,0.0364,0.035
2015-05-19,0.0172,0.0364,0.035
2015-05-20,0.0172,0.0364,0.035
2015-05-21,0.0172,0.0364,0.035
2015-05-22,0.0172,0.0364,0.035
2015-05-26,0.0172,0.0364,0.0352
2015-05-27,0.0172,0.0364,0.0352
2015-05-28,0.0172,0.0364,0.0352
2015-05-29,0.0172,0.0365,0.0352
2015-06-01,0.0172,0.0364,0.0351
2015-06-02,0.0172,0.0364,0.0351
2015-06-03,0.0172,0.0364,0.0351
2015-06-05,0.0172,0.0364,0.0351
2015-06-08,0.0172,0.0364,0.035
2015-06-09,0.0172,0.0363,0.035
2015-06-10,0.0172,0.0364,0.0351
2015-06-11,0.0172,0.0364,0.0351
2015-06-12,0.0172,0.0364,0.035
2015-06-15,0.0172,0.0364,0.035
2015-06-16,0.0172,0.0364,0.035
2015-06-17,0.0172,0.0364,0.035
2015-06-18,0.0172,0.0365,0.0352
2015-06-19,0.0172,0.0366,0.0353
2015-06-22,0.0173,0.0366,0.0353
2015-06-23,0.0171,0.0363,0.0352
2015-06-24,0.0171,0.0363,0.0352
2015-06-25,0.0171,0.0363,0.0353
2015-06-26,0.0171,0.0364,0.0353
2015-06-29,0.0172,0.0366,0.0355
2015-06-30,0.0172,0.0366,0.0355
2015-07-01,0.0172,0.0366,0.0356
2015-07-02,0.0172,0.0365,0.0356
2015-07-06,0.0172,0.0365,0.0356
2015-07-07,0.0172,0.0365,0.0356
2015-07-08,0.0172,0.0366,0.0358
2015-07-10,0.0173,0.0367,0.0359
2015-07-13,0.0173,0.0367,0.036
2015-07-14,0.0173,0.0367,0.036
2015-07-15,0.0173,0.0367,0.036
2015-07-16,0.0173,0.0367,0.036
2015-07-17,0.0173,0.0367,0.036
2015-07-20,0.0173,0.0367,0.036
2015-07-21,0.0173,0.0367,0.036
2015-07-22,0.0173,0.0367,0.036
2015-07-23,0.0175,0.0372,0.0365
2015-07-24,0.0176,0.0373,0.0367
2015-07-27,0.0176,0.0372,0.0367
2015-07-28,0.0176,0.0373,0.0367
2015-07-29,0.0176,0.0373,0.0368
2015-07-30,0.0178,0.0374,0.0368
2015-07-31,0.0178,0.0373,0.0366
2015-08-03,0.0178,0.0374,0.0367
2015-08-04,0.0178,0.0373,0.0366
2015-08-05,0.0178,0.0373,0.0366
2015-08-06,0.018,0.0376,0.0373
2015-08-07,0.0181,0.0379,0.0374
2015-08-10,0.0182,0.0381,0.0376
2015-08-11,0.0182,0.038,0.0377
2015-08-12,0.0182,0.038,0.0377
2015-08-13,0.0181,0.0379,0.0374
2015-08-14,0.0181,0.0379,0.0374
2015-08-17,0.0181,0.0379,0.0374
2015-08-18,0.018,0.0377,0.0371
2015-08-19,0.018,0.0378,0.0372
2015-08-20,0.018,0.0378,0.0373
2015-08-21,0.0182,0.0381,0.0379
2015-08-24,0.0185,0.0387,0.0392
2015-08-25,0.0185,0.0387,0.0393
2015-08-26,0.0188,0.0394,0.0404
2015-08-27,0.0188,0.0397,0.0409
2015-08-28,0.0188,0.0396,0.0408
2015-08-31,0.0189,0.0397,0.041
2015-09-01,0.019,0.0401,0.0421
2015-09-02,0.019,0.0401,0.0421
2015-09-03,0.019,0.0402,0.042
2015-09-04,0.0191,0.0405,0.0425
2015-09-08,0.0192,0.0405,0.043
2015-09-09,0.0192,0.0405,0.0431
2015-09-10,0.0192,0.0405,0.0433
2015-09-11,0.0192,0.0405,0.0433
2015-09-14,0.0192,0.0406,0.0432
2015-09-15,0.0192,0.0405,0.0432
2015-09-16,0.0192,0.0406,0.0433
2015-09-17,0.0192,0.0405,0.0433
2015-09-18,0.0195,0.0411,0.0441
2015-09-21,0.0194,0.041,0.044
2015-09-22,0.0194,0.041,0.0443
2015-09-23,0.0195,0.0414,0.0448
2015-09-24,0.0198,0.0417,0.0448
2015-09-25,0.0197,0.0414,0.0448
2015-09-28,0.0202,0.0421,0.0462
2015-09-29,0.0202,0.0421,0.0463
2015-09-30,0.0204,0.0426,0.0472
2015-10-01,0.0204,0.0426,0.0472
2015-10-02,0.0209,0.0433,0.0476
2015-10-05,0.0208,0.0432,0.0476
2015-10-06,0.0208,0.0432,0.0476
2015-10-07,0.0208,0.0432,0.0475
2015-10-08,0.0208,0.0431,0.0475
2015-10-09,0.0208,0.0431,0.0475
2015-10-13,0.0205,0.0426,0.0472
2015-10-14,0.0205,0.0427,0.0472
2015-10-15,0.0205,0.0426,0.0473
2015-10-16,0.0205,0.0426,0.0473
2015-10-19,0.0205,0.0425,0.0472
2015-10-20,0.0204,0.0421,0.0472
2015-10-21,0.0204,0.0421,0.0472
2015-10-22,0.0206,0.0423,0.0473
2015-10-23,0.0206,0.0423,0.0472
2015-10-26,0.0204,0.042,0.0471
2015-10-27,0.0203,0.0417,0.0471
2015-10-28,0.0203,0.0417,0.0471
2015-10-29,0.0202,0.0415,0.047
2015-10-30,0.0201,0.0413,0.047
2015-11-03,0.0202,0.0416,0.0471
2015-11-04,0.0201,0.0414,0.0471
2015-11-05,0.02,0.0413,0.0471
2015-11-06,0.02,0.0413,0.0471
2015-11-09,0.0199,0.0412,0.0472
2015-11-10,0.0199,0.0411,0.0471
2015-11-11,0.0199,0.041,0.047
2015-11-12,0.0198,0.0407,0.0469
2015-11-13,0.0198,0.0406,0.0469
2015-11-16,0.0198,0.0407,0.0472
2015-11-17,0.0195,0.0402,0.0471
2015-11-18,0.0195,0.0402,0.0472
2015-11-19,0.0195,0.0403,0.0473
2015-11-23,0.0196,0.0403,0.0473
2015-11-24,0.0196,0.0402,0.0472
2015-11-25,0.0197,0.0405,0.0473
2015-11-27,0.0199,0.0408,0.0476
2015-11-30,0.0199,0.0408,0.0474
2015-12-01,0.0199,0.0408,0.0474
2015-12-02,0.0198,0.0407,0.0474
2015-12-03,0.0198,0.0407,0.0477
2015-12-04,0.0198,0.0407,0.048
2015-12-07,0.0198,0.0406,0.0479
2015-12-08,0.0198,0.0406,0.048
2015-12-09,0.0196,0.04,0.0476
2015-12-10,0.0196,0.0401,0.0475
2015-12-11,0.0196,0.0401,0.0478
2015-12-14,0.0196,0.0401,0.0478
2015-12-15,0.0194,0.0396,0.0477
2015-12-16,0.0194,0.0398,0.0495
2015-12-17,0.0194,0.0399,0.0496
2015-12-18,0.0194,0.04,0.0497
2015-12-21,0.0194,0.04,0.0497
2015-12-22,0.0193,0.0398,0.0496
2015-12-23,0.0193,0.0399,0.0498
2015-12-28,0.0193,0.0398,0.0496
2015-12-29,0.0193,0.0398,0.0497
2015-12-30,0.0191,0.0394,0.0495
2016-01-04,0.019,0.0394,0.0498
2016-01-05,0.019,0.0394,0.0494
2016-01-06,0.0189,0.0391,0.049
2016-01-07,0.019,0.0394,0.0492
2016-01-08,0.019,0.0393,0.0493
2016-01-11,0.019,0.0393,0.0493
2016-01-12,0.019,0.0393,0.0494
2016-01-13,0.019,0.0394,0.0497
2016-01-14,0.019,0.0394,0.0497
2016-01-15,0.019,0.0396,0.05
2016-01-19,0.019,0.0395,0.05
2016-01-20,0.019,0.0396,0.0503
2016-01-21,0.0192,0.0397,0.0504
2016-01-22,0.0191,0.0395,0.0504
2016-01-26,0.0191,0.0395,0.0503
2016-01-27,0.0191,0.0394,0.0504
2016-01-28,0.0191,0.0395,0.0505
2016-01-29,0.0192,0.0402,0.0515
2016-02-01,0.0192,0.0402,0.0516
2016-02-02,0.0196,0.0409,0.0519
2016-02-03,0.0196,0.0409,0.0519
2016-02-04,0.0195,0.0409,0.0519
2016-02-05,0.0195,0.0408,0.052
2016-02-10,0.0195,0.0408,0.0519
2016-02-11,0.0196,0.041,0.0521
2016-02-12,0.0196,0.0411,0.0522
2016-02-16,0.02,0.0415,0.0524
2016-02-17,0.02,0.0415,0.0524
2016-02-18,0.02,0.0415,0.0524
2016-02-19,0.02,0.0415,0.0524
2016-02-22,0.02,0.0417,0.0525
2016-02-23,0.02,0.0416,0.0525
2016-02-24,0.02,0.0416,0.0526
2016-02-25,0.02,0.0416,0.0527
2016-02-26,0.02,0.0416,0.0527
2016-02-29,0.02,0.0417,0.0526
2016-03-01,0.0202,0.042,0.053
2016-03-02,0.0201,0.0421,0.0531
2016-03-03,0.0202,0.0423,0.053
2016-03-04,0.0202,0.0427,0.0534
2016-03-07,0.0202,0.0427,0.0534
2016-03-08,0.0202,0.0427,0.0534
2016-03-09,0.0202,0.0427,0.0536
2016-03-10,0.0203,0.0428,0.0536
2016-03-11,0.0203,0.0428,0.0539
2016-03-14,0.0203,0.0428,0.0539
2016-03-15,0.0205,0.0432,0.054
2016-03-16,0.0205,0.0432,0.054
2016-03-17,0.021,0.0444,0.0546
2016-03-18,0.021,0.0444,0.0547
2016-03-21,0.021,0.0443,0.0546
2016-03-22,0.021,0.0444,0.0548
2016-03-23,0.0212,0.0445,0.0546
2016-03-24,0.0212,0.0445,0.0546
2016-03-28,0.0213,0.0447,0.0547
2016-03-29,0.0212,0.0447,0.0549
2016-03-30,0.0213,0.0447,0.0549
2016-03-31,0.0215,0.0449,0.0549
2016-04-01,0.0215,0.045,0.055
2016-04-04,0.0217,0.0453,0.0551
2016-04-05,0.0216,0.0451,0.055
2016-04-06,0.0217,0.0451,0.0549
2016-04-07,0.0216,0.045,0.0551
2016-04-08,0.0218,0.0455,0.0553
2016-04-11,0.0218,0.0455,0.0553
2016-04-12,0.0219,0.0458,0.0554
2016-04-13,0.022,0.0461,0.0557
2016-04-14,0.0221,0.0461,0.0557
2016-04-15,0.0221,0.046,0.0557
2016-04-18,0.0221,0.046,0.0558
2016-04-19,0.022,0.0459,0.0557
2016-04-20,0.022,0.0459,0.0557
2016-04-22,0.022,0.0459,0.0557
2016-04-25,0.022,0.0459,0.0557
2016-04-26,0.0221,0.046,0.0557
2016-04-27,0.0222,0.0462,0.0558
2016-04-28,0.0222,0.0462,0.0558
2016-04-29,0.0222,0.0462,0.0558
2016-05-02,0.0222,0.0462,0.0558
2016-05-03,0.0222,0.0463,0.0559
2016-05-04,0.0222,0.0463,0.056
2016-05-05,0.0222,0.0463,0.0559
2016-05-06,0.0221,0.0462,0.0559
2016-05-09,0.0222,0.0463,0.0559
2016-05-10,0.0224,0.0469,0.0564
2016-05-11,0.0224,0.0468,0.0564
2016-05-12,0.0225,0.0469,0.0564
2016-05-13,0.0225,0.047,0.0564
2016-05-16,0.0225,0.047,0.0565
2016-05-17,0.0225,0.0471,0.0565
2016-05-18,0.0225,0.0471,0.0565
2016-05-19,0.0225,0.0471,0.0565
2016-05-20,0.0225,0.0471,0.0566
2016-05-23,0.0226,0.0472,0.0567
2016-05-24,0.0226,0.0471,0.0567
2016-05-25,0.0226,0.0471,0.0566
2016-05-27,0.0226,0.0471,0.0566
2016-05-31,0.0226,0.0471,0.0567
2016-06-01,0.0225,0.0471,0.0566
2016-06-02,0.0226,0.0472,0.0566
2016-06-03,0.0226,0.0472,0.0566
2016-06-06,0.0225,0.0472,0.0567
2016-06-07,0.0225,0.0472,0.0568
2016-06-08,0.0226,0.0474,0.0569
2016-06-09,0.0226,0.0474,0.0569
2016-06-10,0.0227,0.0476,0.0569
2016-06-13,0.0227,0.0476,0.0569
2016-06-14,0.0228,0.0477,0.0569
2016-06-15,0.0227,0.0476,0.0569
2016-06-16,0.0227,0.0476,0.0569
2016-06-17,0.0227,0.0476,0.0569
2016-06-20,0.0227,0.0476,0.0569
2016-06-21,0.0227,0.0477,0.0569
2016-06-22,0.0227,0.0477,0.0569
2016-06-23,0.0228,0.0479,0.057
2016-06-24,0.0229,0.0481,0.0575
2016-06-27,0.0229,0.0481,0.0576
2016-06-28,0.0229,0.0482,0.0578
2016-06-29,0.0229,0.0482,0.0578
2016-06-30,0.0229,0.0482,0.0578
2016-07-01,0.0229,0.0483,0.0579
2016-07-05,0.0229,0.0482,0.0578
2016-07-06,0.0229,0.0482,0.0577
2016-07-07,0.0229,0.0482,0.0577
2016-07-08,0.023,0.0484,0.058
2016-07-11,0.023,0.0485,0.058
2016-07-12,0.023,0.0484,0.058
2016-07-13,0.023,0.0484,0.058
2016-07-14,0.0229,0.0483,0.0578
2016-07-15,0.0229,0.0483,0.0578
2016-07-18,0.023,0.0484,0.0579
2016-07-19,0.023,0.0483,0.0579
2016-07-20,0.023,0.0483,0.0579
2016-07-21,0.023,0.0483,0.0579
2016-07-22,0.0229,0.0483,0.0578
2016-07-25,0.0229,0.0482,0.0578
2016-07-26,0.0229,0.0482,0.0577
2016-07-27,0.0229,0.0482,0.0577
2016-07-28,0.0229,0.0482,0.0577
2016-07-29,0.0229,0.0482,0.0577
2016-08-01,0.0229,0.0482,0.0577
2016-08-02,0.0229,0.0482,0.0577
2016-08-03,0.0229,0.0483,0.0577
2016-08-04,0.023,0.0483,0.0577
2016-08-05,0.0228,0.0479,0.0574
2016-08-08,0.0227,0.0478,0.0572
2016-08-09,0.0227,0.0478,0.0572
2016-08-10,0.0227,0.0478,0.0572
2016-08-11,0.0227,0.0478,0.0572
2016-08-12,0.0226,0.0478,0.0572
2016-08-15,0.0225,0.0477,0.0572
2016-08-16,0.0225,0.0476,0.0572
2016-08-17,0.0225,0.0476,0.0572
2016-08-18,0.0225,0.0476,0.0571
2016-08-19,0.0224,0.0474,0.0567
2016-08-22,0.0222,0.0472,0.0566
2016-08-23,0.0222,0.0471,0.0565
2016-08-24,0.0222,0.0471,0.0564
2016-08-25,0.0222,0.0471,0.0564
2016-08-26,0.0222,0.0471,0.0564
2016-08-29,0.0223,0.0472,0.0565
2016-08-30,0.0223,0.0472,0.0565
2016-08-31,0.0222,0.0472,0.0565
2016-09-01,0.0222,0.0471,0.0564
2016-09-02,0.0223,0.0472,0.0564
2016-09-06,0.0222,0.0469,0.0559
2016-09-08,0.0218,0.0463,0.0549
2016-09-09,0.0222,0.0469,0.0553
2016-09-12,0.022,0.0465,0.0547
2016-09-13,0.0222,0.0467,0.0546
2016-09-14,0.0221,0.0466,0.0546
2016-09-15,0.0221,0.0465,0.0544
2016-09-16,0.022,0.0461,0.0536
2016-09-19,0.022,0.0461,0.0536
2016-09-20,0.0219,0.046,0.0536
2016-09-21,0.0218,0.0458,0.0533
2016-09-22,0.0218,0.0458,0.053
2016-09-23,0.0218,0.0458,0.0529
2016-09-26,0.0218,0.0457,0.0527
